idPartido,temporada,division,jornada,EquipoLocal,EquipoVisitante,Fecha3,Hora,Goles_L,Goles_V
2087,2013_2_A,1,12,Santos Laguna,Morelia,9/27/2013,21:30,3,1
2088,2013_2_A,1,12,Veracruz,Club América,9/28/2013,17:00,0,1
2089,2013_2_A,1,12,Cruz Azul,León,9/28/2013,17:00,1,0
2090,2013_2_A,1,12,Monterrey,U.N.A.M.,9/28/2013,19:00,0,1
2091,2013_2_A,1,12,Chiapas,Pachuca,9/28/2013,21:00,2,1
2092,2013_2_A,1,12,Toluca,Atlante,9/29/2013,12:00,7,1
2093,2013_2_A,1,12,Puebla,Tijuana,9/29/2013,12:00,2,0
2094,2013_2_A,1,12,Guadalajara,Atlas,9/29/2013,17:00,1,1
2095,2013_2_A,1,2,Club América,Tijuana,10/1/2013,20:00,2,0
2096,2013_2_A,1,13,Morelia,Chiapas,10/4/2013,19:30,2,1
2097,2013_2_A,1,13,Tijuana,Querétaro,10/4/2013,21:30,1,0
2098,2013_2_A,1,13,Club América,Guadalajara,10/5/2013,17:00,2,0
2099,2013_2_A,1,13,U.A.N.L.,Toluca,10/5/2013,19:00,1,2
2100,2013_2_A,1,13,Pachuca,Veracruz,10/5/2013,19:00,1,1
2101,2013_2_A,1,13,Atlante,Monterrey,10/5/2013,19:00,2,1
2102,2013_2_A,1,13,León,Puebla,10/5/2013,20:05,3,1
2103,2013_2_A,1,13,Atlas,Cruz Azul,10/5/2013,21:00,1,2
2104,2013_2_A,1,13,U.N.A.M.,Santos Laguna,10/6/2013,12:00,0,1
2105,2013_2_A,1,14,Querétaro,León,10/18/2013,19:30,2,0
2106,2013_2_A,1,14,Santos Laguna,Monterrey,10/18/2013,21:30,3,2
2107,2013_2_A,1,14,Veracruz,Morelia,10/19/2013,17:00,1,0
2108,2013_2_A,1,14,Cruz Azul,Club América,10/19/2013,17:00,1,1
2109,2013_2_A,1,14,U.A.N.L.,Atlante,10/19/2013,19:00,3,1
2110,2013_2_A,1,14,Chiapas,U.N.A.M.,10/19/2013,21:00,1,1
2111,2013_2_A,1,14,Toluca,Tijuana,10/20/2013,12:00,0,0
2112,2013_2_A,1,14,Puebla,Atlas,10/20/2013,12:00,2,0
2113,2013_2_A,1,14,Guadalajara,Pachuca,10/20/2013,17:00,1,3
2114,2013_2_A,1,15,Morelia,Guadalajara,10/25/2013,19:30,1,1
2115,2013_2_A,1,15,Tijuana,U.A.N.L.,10/25/2013,21:30,0,0
2116,2013_2_A,1,15,Club América,Puebla,10/26/2013,17:00,3,1
2117,2013_2_A,1,15,Pachuca,Cruz Azul,10/26/2013,20:00,0,0
2118,2013_2_A,1,15,Monterrey,Chiapas,10/26/2013,20:00,1,1
2119,2013_2_A,1,15,Atlante,Santos Laguna,10/26/2013,20:00,1,3
2120,2013_2_A,1,15,León,Toluca,10/26/2013,20:06,2,2
2121,2013_2_A,1,15,Atlas,Querétaro,10/26/2013,21:00,3,1
2122,2013_2_A,1,15,U.N.A.M.,Veracruz,10/27/2013,12:00,0,0
2123,2013_2_A,1,1,U.A.N.L.,Club América,10/29/2013,20:30,1,0
2124,2013_2_A,1,1,Guadalajara,Santos Laguna,10/30/2013,19:00,0,2
2125,2013_2_A,1,16,Querétaro,Club América,11/1/2013,19:30,0,0
2126,2013_2_A,1,16,Tijuana,Atlante,11/1/2013,20:30,4,1
2127,2013_2_A,1,16,Veracruz,Monterrey,11/2/2013,17:00,0,3
2128,2013_2_A,1,16,Cruz Azul,Morelia,11/2/2013,17:00,1,0
2129,2013_2_A,1,16,U.A.N.L.,León,11/2/2013,19:00,1,1
2130,2013_2_A,1,16,Chiapas,Santos Laguna,11/2/2013,21:00,2,1
2131,2013_2_A,1,16,Toluca,Atlas,11/3/2013,12:00,1,1
2132,2013_2_A,1,16,Puebla,Pachuca,11/3/2013,12:00,1,1
2133,2013_2_A,1,16,Guadalajara,U.N.A.M.,11/3/2013,17:00,1,0
2134,2013_2_A,1,17,Morelia,Puebla,11/8/2013,19:30,1,0
2135,2013_2_A,1,17,Santos Laguna,Veracruz,11/8/2013,21:30,2,2
2136,2013_2_A,1,17,Club América,Toluca,11/9/2013,17:00,1,1
2137,2013_2_A,1,17,Pachuca,Querétaro,11/9/2013,19:00,0,1
2138,2013_2_A,1,17,Monterrey,Guadalajara,11/9/2013,19:00,2,1
2139,2013_2_A,1,17,Atlante,Chiapas,11/9/2013,19:00,2,0
2140,2013_2_A,1,17,León,Tijuana,11/9/2013,20:06,5,0
2141,2013_2_A,1,17,Atlas,U.A.N.L.,11/9/2013,21:00,0,1
2142,2013_2_A,1,17,U.N.A.M.,Cruz Azul,11/10/2013,12:00,2,2
2143,2014_1_C,1,1,Morelia,Querétaro,1/3/2014,19:30,0,1
2144,2014_1_C,1,1,Santos Laguna,Guadalajara,1/3/2014,21:30,1,1
2145,2014_1_C,1,1,Club América,U.A.N.L.,1/4/2014,17:00,3,0
2146,2014_1_C,1,1,Pachuca,Toluca,1/4/2014,19:00,0,1
2147,2014_1_C,1,1,Monterrey,Cruz Azul,1/4/2014,19:00,0,0
2148,2014_1_C,1,1,Chiapas,Veracruz,1/4/2014,21:00,1,1
2149,2014_1_C,1,1,Atlas,Tijuana,1/4/2014,21:00,0,0
2150,2014_1_C,1,1,U.N.A.M.,Puebla,1/5/2014,12:00,2,2
2151,2014_1_C,1,1,Atlante,León,1/5/2014,17:00,1,1
2152,2014_1_C,1,2,Querétaro,U.N.A.M.,1/10/2014,19:30,1,0
2153,2014_1_C,1,2,Tijuana,Club América,1/10/2014,21:30,1,0
2154,2014_1_C,1,2,Veracruz,Atlante,1/11/2014,17:00,2,1
2155,2014_1_C,1,2,Cruz Azul,Santos Laguna,1/11/2014,17:00,2,1
2156,2014_1_C,1,2,U.A.N.L.,Pachuca,1/11/2014,19:00,0,0
2157,2014_1_C,1,2,León,Atlas,1/11/2014,20:06,3,1
2158,2014_1_C,1,2,Toluca,Morelia,1/12/2014,12:00,2,2
2159,2014_1_C,1,2,Puebla,Monterrey,1/12/2014,12:00,1,1
2160,2014_1_C,1,2,Guadalajara,Chiapas,1/12/2014,17:00,1,0
2161,2014_1_C,1,3,Morelia,U.A.N.L.,1/17/2014,19:30,2,0
2162,2014_1_C,1,3,Santos Laguna,Puebla,1/17/2014,21:30,0,0
2163,2014_1_C,1,3,Veracruz,Guadalajara,1/18/2014,17:00,1,1
2164,2014_1_C,1,3,Club América,León,1/18/2014,17:00,1,0
2165,2014_1_C,1,3,Pachuca,Tijuana,1/18/2014,19:00,2,1
2166,2014_1_C,1,3,Monterrey,Querétaro,1/18/2014,19:00,3,1
2167,2014_1_C,1,3,Chiapas,Cruz Azul,1/18/2014,21:00,0,1
2168,2014_1_C,1,3,Atlas,Atlante,1/18/2014,21:00,0,1
2169,2014_1_C,1,3,U.N.A.M.,Toluca,1/19/2014,12:00,0,2
2170,2014_1_C,1,4,Querétaro,Santos Laguna,1/24/2014,19:30,0,0
2171,2014_1_C,1,4,Tijuana,Morelia,1/24/2014,21:30,1,0
2172,2014_1_C,1,4,Cruz Azul,Veracruz,1/25/2014,17:00,4,0
2173,2014_1_C,1,4,U.A.N.L.,U.N.A.M.,1/25/2014,19:00,1,2
2174,2014_1_C,1,4,León,Pachuca,1/25/2014,20:06,1,3
2175,2014_1_C,1,4,Atlas,Club América,1/25/2014,21:00,1,2
2176,2014_1_C,1,4,Toluca,Monterrey,1/26/2014,12:00,2,0
2177,2014_1_C,1,4,Puebla,Chiapas,1/26/2014,12:00,2,3
2178,2014_1_C,1,4,Atlante,Guadalajara,1/26/2014,17:00,1,1
2179,2014_1_C,1,5,Morelia,León,1/31/2014,21:30,0,0
2180,2014_1_C,1,5,Veracruz,Puebla,2/1/2014,17:00,0,1
2181,2014_1_C,1,5,Santos Laguna,Toluca,2/1/2014,17:00,2,0
2182,2014_1_C,1,5,Club América,Atlante,2/1/2014,17:00,1,0
2183,2014_1_C,1,5,Pachuca,Atlas,2/1/2014,19:00,0,1
2184,2014_1_C,1,5,Monterrey,U.A.N.L.,2/1/2014,19:00,0,0
2185,2014_1_C,1,5,Guadalajara,Cruz Azul,2/1/2014,19:00,0,2
2186,2014_1_C,1,5,Chiapas,Querétaro,2/1/2014,21:00,1,0
2187,2014_1_C,1,5,U.N.A.M.,Tijuana,2/2/2014,12:00,3,0
2188,2014_1_C,1,6,Tijuana,Monterrey,2/7/2014,21:30,2,1
2189,2014_1_C,1,6,Club América,Pachuca,2/8/2014,17:00,0,1
2190,2014_1_C,1,6,U.A.N.L.,Santos Laguna,2/8/2014,19:00,1,1
2191,2014_1_C,1,6,León,U.N.A.M.,2/8/2014,20:06,1,2
2192,2014_1_C,1,6,Atlas,Morelia,2/8/2014,21:00,1,1
2193,2014_1_C,1,6,Toluca,Chiapas,2/9/2014,12:00,2,0
2194,2014_1_C,1,6,Puebla,Guadalajara,2/9/2014,12:00,0,1
2195,2014_1_C,1,6,Querétaro,Veracruz,2/9/2014,17:00,2,0
2196,2014_1_C,1,6,Atlante,Cruz Azul,2/9/2014,17:00,1,4
2197,2014_1_C,1,7,Morelia,Club América,2/14/2014,19:30,1,0
2198,2014_1_C,1,7,Santos Laguna,Tijuana,2/14/2014,21:30,3,2
2199,2014_1_C,1,7,Veracruz,Toluca,2/15/2014,17:00,0,3
2200,2014_1_C,1,7,Cruz Azul,Puebla,2/15/2014,17:00,1,0
2201,2014_1_C,1,7,Pachuca,Atlante,2/15/2014,19:00,0,1
2202,2014_1_C,1,7,Monterrey,León,2/15/2014,19:00,0,2
2203,2014_1_C,1,7,Chiapas,U.A.N.L.,2/15/2014,21:00,0,0
2204,2014_1_C,1,7,U.N.A.M.,Atlas,2/16/2014,12:00,1,1
2205,2014_1_C,1,7,Guadalajara,Querétaro,2/16/2014,17:00,2,1
2206,2014_1_C,1,8,Querétaro,Cruz Azul,2/21/2014,19:30,1,3
2207,2014_1_C,1,8,Tijuana,Chiapas,2/21/2014,21:30,0,3
2208,2014_1_C,1,8,Club América,U.N.A.M.,2/22/2014,17:00,1,3
2209,2014_1_C,1,8,U.A.N.L.,Veracruz,2/22/2014,19:00,1,0
2210,2014_1_C,1,8,Pachuca,Morelia,2/22/2014,19:00,3,0
2211,2014_1_C,1,8,León,Santos Laguna,2/22/2014,20:06,4,2
2212,2014_1_C,1,8,Atlas,Monterrey,2/22/2014,21:00,0,1
2213,2014_1_C,1,8,Toluca,Guadalajara,2/23/2014,12:00,1,0
2214,2014_1_C,1,8,Atlante,Puebla,2/23/2014,17:00,0,0
2215,2014_1_C,1,9,Morelia,Atlante,2/28/2014,19:30,1,2
2216,2014_1_C,1,9,Santos Laguna,Atlas,2/28/2014,21:30,2,3
2217,2014_1_C,1,9,Veracruz,Tijuana,3/1/2014,17:00,1,1
2218,2014_1_C,1,9,Cruz Azul,Toluca,3/1/2014,17:00,1,0
2219,2014_1_C,1,9,Monterrey,Club América,3/1/2014,19:00,1,2
2220,2014_1_C,1,9,Chiapas,León,3/1/2014,21:00,0,3
2221,2014_1_C,1,9,U.N.A.M.,Pachuca,3/2/2014,12:00,0,0
2222,2014_1_C,1,9,Puebla,Querétaro,3/2/2014,12:00,1,0
2223,2014_1_C,1,9,Guadalajara,U.A.N.L.,3/2/2014,17:00,0,0
2224,2014_1_C,1,10,Morelia,U.N.A.M.,3/7/2014,19:30,3,1
2225,2014_1_C,1,10,León,Veracruz,3/7/2014,20:06,0,1
2226,2014_1_C,1,10,Toluca,Puebla,3/7/2014,20:30,3,0
2227,2014_1_C,1,10,Tijuana,Guadalajara,3/7/2014,21:30,2,0
2228,2014_1_C,1,10,Club América,Santos Laguna,3/8/2014,17:00,2,4
2229,2014_1_C,1,10,U.A.N.L.,Cruz Azul,3/8/2014,19:00,3,0
2230,2014_1_C,1,10,Pachuca,Monterrey,3/8/2014,19:00,2,0
2231,2014_1_C,1,10,Atlas,Chiapas,3/8/2014,21:00,2,2
2232,2014_1_C,1,10,Atlante,Querétaro,3/9/2014,17:00,4,2
2233,2014_1_C,1,11,Querétaro,Toluca,3/14/2014,19:30,0,2
2234,2014_1_C,1,11,Veracruz,Atlas,3/15/2014,17:00,0,1
2235,2014_1_C,1,11,Cruz Azul,Tijuana,3/15/2014,17:00,2,1
2236,2014_1_C,1,11,Santos Laguna,Pachuca,3/15/2014,19:00,3,1
2237,2014_1_C,1,11,Monterrey,Morelia,3/15/2014,19:00,0,1
2238,2014_1_C,1,11,Chiapas,Club América,3/15/2014,21:00,2,2
2239,2014_1_C,1,11,U.N.A.M.,Atlante,3/16/2014,12:00,5,0
2240,2014_1_C,1,11,Puebla,U.A.N.L.,3/16/2014,12:00,0,1
2241,2014_1_C,1,11,Guadalajara,León,3/16/2014,17:00,1,0
2242,2014_1_C,1,12,Morelia,Santos Laguna,3/21/2014,19:30,2,2
2243,2014_1_C,1,12,Tijuana,Puebla,3/21/2014,20:30,3,1
2244,2014_1_C,1,12,Club América,Veracruz,3/22/2014,17:00,0,0
2245,2014_1_C,1,12,U.A.N.L.,Querétaro,3/22/2014,19:00,0,2
2246,2014_1_C,1,12,Pachuca,Chiapas,3/22/2014,19:00,2,0
2247,2014_1_C,1,12,León,Cruz Azul,3/22/2014,20:06,0,0
2248,2014_1_C,1,12,Atlas,Guadalajara,3/22/2014,21:00,1,1
2249,2014_1_C,1,12,U.N.A.M.,Monterrey,3/23/2014,12:00,1,2
2250,2014_1_C,1,12,Atlante,Toluca,3/23/2014,17:00,2,1
2251,2014_1_C,1,13,Querétaro,Tijuana,3/28/2014,19:30,2,1
2252,2014_1_C,1,13,Santos Laguna,U.N.A.M.,3/28/2014,21:30,2,1
2253,2014_1_C,1,13,Veracruz,Pachuca,3/29/2014,17:00,3,1
2254,2014_1_C,1,13,Cruz Azul,Atlas,3/29/2014,17:00,1,3
2255,2014_1_C,1,13,Toluca,U.A.N.L.,3/29/2014,19:00,2,1
2256,2014_1_C,1,13,Monterrey,Atlante,3/29/2014,19:00,3,2
2257,2014_1_C,1,13,Chiapas,Morelia,3/29/2014,21:00,1,0
2258,2014_1_C,1,13,Puebla,León,3/30/2014,12:00,1,1
2259,2014_1_C,1,13,Guadalajara,Club América,3/30/2014,19:00,0,4
2260,2014_1_C,1,14,Morelia,Veracruz,4/4/2014,20:00,1,1
2261,2014_1_C,1,14,Tijuana,Toluca,4/4/2014,20:30,3,1
2262,2014_1_C,1,14,Club América,Cruz Azul,4/5/2014,17:00,1,2
2263,2014_1_C,1,14,Pachuca,Guadalajara,4/5/2014,19:00,1,3
2264,2014_1_C,1,14,Monterrey,Santos Laguna,4/5/2014,19:00,2,2
2265,2014_1_C,1,14,León,Querétaro,4/5/2014,20:06,1,1
2266,2014_1_C,1,14,Atlas,Puebla,4/5/2014,21:00,0,0
2267,2014_1_C,1,14,U.N.A.M.,Chiapas,4/6/2014,12:00,2,1
2268,2014_1_C,1,14,Atlante,U.A.N.L.,4/6/2014,17:00,0,2
2269,2014_1_C,1,15,Querétaro,Atlas,4/11/2014,19:30,1,0
2270,2014_1_C,1,15,Veracruz,U.N.A.M.,4/12/2014,17:00,1,1
2271,2014_1_C,1,15,Cruz Azul,Pachuca,4/12/2014,17:00,2,2
2272,2014_1_C,1,15,U.A.N.L.,Tijuana,4/12/2014,19:00,1,1
2273,2014_1_C,1,15,Chiapas,Monterrey,4/12/2014,21:00,1,1
2274,2014_1_C,1,15,Toluca,León,4/13/2014,12:00,2,1
2275,2014_1_C,1,15,Puebla,Club América,4/13/2014,12:00,0,1
2276,2014_1_C,1,15,Guadalajara,Morelia,4/13/2014,17:00,1,1
2277,2014_1_C,1,15,Santos Laguna,Atlante,4/13/2014,19:00,4,3
2278,2014_1_C,1,16,Morelia,Cruz Azul,4/18/2014,19:30,5,1
2279,2014_1_C,1,16,Club América,Querétaro,4/19/2014,17:00,0,0
2280,2014_1_C,1,16,Santos Laguna,Chiapas,4/19/2014,19:00,2,3
2281,2014_1_C,1,16,Pachuca,Puebla,4/19/2014,19:00,1,2
2282,2014_1_C,1,16,Monterrey,Veracruz,4/19/2014,19:00,4,1
2283,2014_1_C,1,16,León,U.A.N.L.,4/19/2014,20:05,3,0
2284,2014_1_C,1,16,Atlas,Toluca,4/19/2014,21:00,1,0
2285,2014_1_C,1,16,U.N.A.M.,Guadalajara,4/20/2014,12:00,1,0
2286,2014_1_C,1,16,Atlante,Tijuana,4/20/2014,17:00,1,2
2287,2014_1_C,1,17,Querétaro,Pachuca,4/25/2014,19:30,3,4
2288,2014_1_C,1,17,Tijuana,León,4/25/2014,21:30,1,2
2289,2014_1_C,1,17,Veracruz,Santos Laguna,4/26/2014,17:00,2,2
2290,2014_1_C,1,17,Cruz Azul,U.N.A.M.,4/26/2014,17:00,2,1
2291,2014_1_C,1,17,U.A.N.L.,Atlas,4/26/2014,19:00,2,1
2292,2014_1_C,1,17,Chiapas,Atlante,4/26/2014,21:00,5,2
2293,2014_1_C,1,17,Toluca,Club América,4/27/2014,12:00,1,1
2294,2014_1_C,1,17,Puebla,Morelia,4/27/2014,12:00,3,1
2295,2014_1_C,1,17,Guadalajara,Monterrey,4/27/2014,17:00,0,1
2296,2014_2_A,1,1,Querétaro,U.N.A.M.,7/18/2014,19:30,1,3
2297,2014_2_A,1,1,Tijuana,Puebla,7/18/2014,21:30,0,1
2298,2014_2_A,1,1,Veracruz,Santos Laguna,7/19/2014,17:00,0,1
2299,2014_2_A,1,1,Cruz Azul,Pachuca,7/19/2014,17:00,0,1
2300,2014_2_A,1,1,Monterrey,Leones Negros,7/19/2014,19:00,3,1
2301,2014_2_A,1,1,León,Club América,7/19/2014,20:06,1,2
2302,2014_2_A,1,1,Atlas,U.A.N.L.,7/19/2014,21:00,0,0
2303,2014_2_A,1,1,Toluca,Morelia,7/20/2014,12:00,0,0
2304,2014_2_A,1,1,Guadalajara,Chiapas,7/20/2014,17:00,1,1
2305,2014_2_A,1,2,Morelia,Atlas,7/25/2014,19:30,0,2
2306,2014_2_A,1,2,Santos Laguna,Cruz Azul,7/25/2014,21:30,1,1
2307,2014_2_A,1,2,Puebla,Veracruz,7/26/2014,17:00,0,0
2308,2014_2_A,1,2,Club América,Tijuana,7/26/2014,17:00,2,1
2309,2014_2_A,1,2,U.A.N.L.,León,7/26/2014,19:00,4,2
2310,2014_2_A,1,2,Pachuca,Monterrey,7/26/2014,20:06,0,1
2311,2014_2_A,1,2,Chiapas,Toluca,7/26/2014,21:00,2,1
2312,2014_2_A,1,2,U.N.A.M.,Guadalajara,7/27/2014,12:00,0,1
2313,2014_2_A,1,2,Leones Negros,Querétaro,7/27/2014,17:00,0,1
2314,2014_2_A,1,3,Querétaro,Pachuca,8/1/2014,19:30,2,0
2315,2014_2_A,1,3,Tijuana,U.A.N.L.,8/1/2014,21:30,1,1
2316,2014_2_A,1,3,Puebla,Club América,8/2/2014,17:00,0,4
2317,2014_2_A,1,3,Cruz Azul,Veracruz,8/2/2014,17:00,0,0
2318,2014_2_A,1,3,Monterrey,Santos Laguna,8/2/2014,19:00,0,0
2319,2014_2_A,1,3,León,Morelia,8/2/2014,20:06,4,0
2320,2014_2_A,1,3,Atlas,Chiapas,8/2/2014,21:00,4,2
2321,2014_2_A,1,3,Toluca,U.N.A.M.,8/3/2014,12:00,2,1
2322,2014_2_A,1,4,Morelia,Tijuana,8/8/2014,19:30,0,0
2323,2014_2_A,1,4,Veracruz,Monterrey,8/8/2014,20:30,2,1
2324,2014_2_A,1,4,Cruz Azul,Puebla,8/9/2014,17:00,1,0
2325,2014_2_A,1,4,U.A.N.L.,Club América,8/9/2014,19:00,0,2
2326,2014_2_A,1,4,Santos Laguna,Querétaro,8/9/2014,20:00,2,3
2327,2014_2_A,1,4,Pachuca,Guadalajara,8/9/2014,20:06,3,0
2328,2014_2_A,1,4,Chiapas,León,8/9/2014,21:00,3,2
2329,2014_2_A,1,4,U.N.A.M.,Atlas,8/10/2014,12:00,0,1
2330,2014_2_A,1,4,Leones Negros,Toluca,8/10/2014,17:00,0,0
2331,2014_2_A,1,5,León,U.N.A.M.,8/14/2014,20:06,2,1
2332,2014_2_A,1,5,Querétaro,Veracruz,8/15/2014,19:30,0,0
2333,2014_2_A,1,5,Tijuana,Chiapas,8/15/2014,21:30,2,1
2334,2014_2_A,1,5,Puebla,U.A.N.L.,8/16/2014,17:00,1,1
2335,2014_2_A,1,5,Club América,Morelia,8/16/2014,17:00,3,2
2336,2014_2_A,1,5,Monterrey,Cruz Azul,8/16/2014,19:00,3,1
2337,2014_2_A,1,5,Atlas,Leones Negros,8/16/2014,21:00,1,0
2338,2014_2_A,1,5,Toluca,Pachuca,8/17/2014,12:00,3,0
2339,2014_2_A,1,5,Guadalajara,Santos Laguna,8/17/2014,17:00,0,1
2340,2014_2_A,1,6,Morelia,U.A.N.L.,8/22/2014,19:30,1,5
2341,2014_2_A,1,6,Santos Laguna,Toluca,8/22/2014,21:30,3,0
2342,2014_2_A,1,6,Veracruz,Guadalajara,8/23/2014,17:00,0,0
2343,2014_2_A,1,6,Cruz Azul,Querétaro,8/23/2014,17:00,2,1
2344,2014_2_A,1,6,Monterrey,Puebla,8/23/2014,19:00,1,0
2345,2014_2_A,1,6,Pachuca,Atlas,8/23/2014,20:06,3,1
2346,2014_2_A,1,6,Chiapas,Club América,8/23/2014,21:00,0,0
2347,2014_2_A,1,6,U.N.A.M.,Tijuana,8/24/2014,12:00,1,1
2348,2014_2_A,1,6,Leones Negros,León,8/24/2014,17:00,1,0
2349,2014_2_A,1,7,Querétaro,Monterrey,8/29/2014,19:30,0,1
2350,2014_2_A,1,7,Tijuana,Leones Negros,8/29/2014,21:30,1,1
2351,2014_2_A,1,7,Puebla,Morelia,8/30/2014,17:00,3,2
2352,2014_2_A,1,7,Club América,U.N.A.M.,8/30/2014,17:00,0,1
2353,2014_2_A,1,7,U.A.N.L.,Chiapas,8/30/2014,19:00,0,2
2354,2014_2_A,1,7,León,Pachuca,8/30/2014,20:06,1,2
2355,2014_2_A,1,7,Atlas,Santos Laguna,8/30/2014,21:00,1,1
2356,2014_2_A,1,7,Toluca,Veracruz,8/31/2014,12:00,2,1
2357,2014_2_A,1,7,Guadalajara,Cruz Azul,8/31/2014,17:00,0,0
2358,2014_2_A,1,3,Guadalajara,Leones Negros,9/7/2014,17:00,3,0
2359,2014_2_A,1,8,Querétaro,Puebla,9/12/2014,19:30,1,1
2360,2014_2_A,1,8,Veracruz,Atlas,9/12/2014,20:30,1,1
2361,2014_2_A,1,8,Santos Laguna,León,9/12/2014,21:30,2,0
2362,2014_2_A,1,8,Cruz Azul,Toluca,9/13/2014,17:00,1,2
2363,2014_2_A,1,8,Pachuca,Tijuana,9/13/2014,20:06,1,1
2364,2014_2_A,1,8,Leones Negros,Club América,9/13/2014,21:00,0,0
2365,2014_2_A,1,8,Chiapas,Morelia,9/13/2014,21:00,1,1
2366,2014_2_A,1,8,U.N.A.M.,U.A.N.L.,9/14/2014,12:00,2,2
2367,2014_2_A,1,9,Tijuana,Santos Laguna,9/19/2014,21:30,4,1
2368,2014_2_A,1,9,Morelia,U.N.A.M.,9/19/2014,21:30,2,3
2369,2014_2_A,1,9,Puebla,Chiapas,9/20/2014,17:00,1,1
2370,2014_2_A,1,9,Club América,Pachuca,9/20/2014,17:00,2,1
2371,2014_2_A,1,9,U.A.N.L.,Leones Negros,9/20/2014,19:00,1,0
2372,2014_2_A,1,9,León,Veracruz,9/20/2014,20:06,3,1
2373,2014_2_A,1,9,Atlas,Cruz Azul,9/20/2014,21:00,2,1
2374,2014_2_A,1,9,Toluca,Monterrey,9/21/2014,12:00,1,0
2375,2014_2_A,1,9,Guadalajara,Querétaro,9/21/2014,17:00,1,4
2376,2014_2_A,1,10,Veracruz,Tijuana,9/26/2014,19:00,1,0
2377,2014_2_A,1,10,Querétaro,Toluca,9/26/2014,19:30,1,1
2378,2014_2_A,1,10,Santos Laguna,Club América,9/26/2014,21:30,1,4
2379,2014_2_A,1,10,Cruz Azul,León,9/27/2014,17:00,1,0
2380,2014_2_A,1,10,Monterrey,Atlas,9/27/2014,19:00,2,1
2381,2014_2_A,1,10,Pachuca,U.A.N.L.,9/27/2014,20:06,2,3
2382,2014_2_A,1,10,Leones Negros,Morelia,9/27/2014,21:00,1,2
2383,2014_2_A,1,10,U.N.A.M.,Chiapas,9/28/2014,12:00,2,2
2384,2014_2_A,1,10,Guadalajara,Puebla,9/28/2014,17:00,0,0
2385,2014_2_A,1,11,León,Monterrey,9/30/2014,20:06,1,3
2386,2014_2_A,1,11,Atlas,Querétaro,9/30/2014,20:30,2,1
2387,2014_2_A,1,11,U.A.N.L.,Santos Laguna,9/30/2014,21:00,1,1
2388,2014_2_A,1,11,Puebla,U.N.A.M.,10/1/2014,19:00,1,2
2389,2014_2_A,1,11,Morelia,Pachuca,10/1/2014,20:00,0,1
2390,2014_2_A,1,11,Club América,Veracruz,10/1/2014,20:00,2,0
2391,2014_2_A,1,11,Chiapas,Leones Negros,10/1/2014,21:00,1,1
2392,2014_2_A,1,11,Tijuana,Cruz Azul,10/1/2014,21:45,0,0
2393,2014_2_A,1,11,Toluca,Guadalajara,10/2/2014,20:00,3,1
2394,2014_2_A,1,12,Querétaro,León,10/3/2014,19:30,1,2
2395,2014_2_A,1,12,Veracruz,U.A.N.L.,10/4/2014,17:00,0,1
2396,2014_2_A,1,12,Cruz Azul,Club América,10/4/2014,17:00,4,0
2397,2014_2_A,1,12,Monterrey,Tijuana,10/4/2014,19:00,1,1
2398,2014_2_A,1,12,Santos Laguna,Morelia,10/4/2014,20:00,2,2
2399,2014_2_A,1,12,Pachuca,Chiapas,10/4/2014,20:06,2,0
2400,2014_2_A,1,12,Leones Negros,U.N.A.M.,10/4/2014,21:00,1,0
2401,2014_2_A,1,12,Toluca,Puebla,10/5/2014,12:00,1,1
2402,2014_2_A,1,12,Guadalajara,Atlas,10/5/2014,17:00,0,1
2403,2014_2_A,1,13,Morelia,Veracruz,10/17/2014,19:30,0,1
2404,2014_2_A,1,13,Tijuana,Querétaro,10/17/2014,21:30,2,1
2405,2014_2_A,1,13,Puebla,Leones Negros,10/18/2014,17:00,1,1
2406,2014_2_A,1,13,Club América,Monterrey,10/18/2014,17:00,2,0
2407,2014_2_A,1,13,U.A.N.L.,Cruz Azul,10/18/2014,19:00,1,0
2408,2014_2_A,1,13,León,Guadalajara,10/18/2014,20:06,2,1
2409,2014_2_A,1,13,Chiapas,Santos Laguna,10/18/2014,21:00,2,0
2410,2014_2_A,1,13,Atlas,Toluca,10/18/2014,21:00,0,2
2411,2014_2_A,1,13,U.N.A.M.,Pachuca,10/19/2014,12:00,1,1
2412,2014_2_A,1,14,Querétaro,Club América,10/24/2014,19:30,3,2
2413,2014_2_A,1,14,Santos Laguna,U.N.A.M.,10/24/2014,21:30,1,1
2414,2014_2_A,1,14,Veracruz,Chiapas,10/25/2014,17:00,1,2
2415,2014_2_A,1,14,Cruz Azul,Morelia,10/25/2014,17:00,3,1
2416,2014_2_A,1,14,Monterrey,U.A.N.L.,10/25/2014,18:00,2,2
2417,2014_2_A,1,14,Pachuca,Leones Negros,10/25/2014,20:06,0,0
2418,2014_2_A,1,14,Atlas,Puebla,10/25/2014,21:00,2,1
2419,2014_2_A,1,14,Toluca,León,10/26/2014,12:00,2,3
2420,2014_2_A,1,14,Guadalajara,Tijuana,10/26/2014,17:00,3,3
2421,2014_2_A,1,15,Morelia,Monterrey,10/31/2014,19:30,2,1
2422,2014_2_A,1,15,Tijuana,Toluca,10/31/2014,20:30,0,1
2423,2014_2_A,1,15,Puebla,Pachuca,11/1/2014,17:00,1,1
2424,2014_2_A,1,15,Club América,Guadalajara,11/1/2014,17:00,0,0
2425,2014_2_A,1,15,U.A.N.L.,Querétaro,11/1/2014,19:00,1,0
